run_id,trial_role,score,cost_seconds,converged,geko_csep,geko_cnw,geko_cjet,geko_cturb,geko_cmix
ffs_Reh3000_geko_default,baseline,0.7424952423,34.8946,true,1.75,0.5,1,2,0
ffs_Reh3000_Csep0.9684_Cnw0.6806_Cmix0.051_Cjet0.972_Cturb0.5093,optimizer,0.6283477477,34.6975,true,0.9683568279,0.6805647925,0.9720451835,0.5093045176,0.05101413677
ffs_Reh3000_Csep1.8684_Cnw-1.3194_Cmix0.651_Cjet0.372_Cturb1.5093,optimizer,0.7193685924,30.1827,true,1.868356828,-1.319435207,0.3720451835,1.509304518,0.6510141368
ffs_Reh3000_Csep2.3184_Cnw1.6806_Cmix0.951_Cjet0.672_Cturb1.0093,optimizer,0.6655622607,28.9889,true,2.318356828,1.680564793,0.6720451835,1.009304518,0.9510141368
ffs_Reh3000_Csep1.4184_Cnw-0.3194_Cmix0.351_Cjet0.072_Cturb2.0093,optimizer,0.7409293331,31.9121,true,1.418356828,-0.3194352075,0.07204518355,2.009304518,0.3510141368
ffs_Reh3000_Csep1.6434_Cnw-1.8194_Cmix-0.099_Cjet0.522_Cturb0.7593,optimizer,1.182905384,36.1708,true,1.643356828,-1.819435207,0.5220451835,0.7593045176,-0.09898586323
ffs_Reh3000_Csep0.7434_Cnw0.1806_Cmix0.501_Cjet1.122_Cturb1.7593,optimizer,0.6318408902,46.7530,true,0.7433568279,0.1805647925,1.122045184,1.759304518,0.5010141368
ffs_Reh3000_Csep2.0934_Cnw1.1806_Cmix0.201_Cjet0.222_Cturb1.2593,optimizer,0.6663123529,45.5075,true,2.093356828,1.180564793,0.2220451835,1.259304518,0.2010141368
ffs_Reh3000_Csep1.1934_Cnw-0.8194_Cmix0.801_Cjet0.822_Cturb2.2593,optimizer,0.7379795563,47.2340,true,1.193356828,-0.8194352075,0.8220451835,2.259304518,0.8010141368
ffs_Reh3000_Csep1.3059_Cnw1.9306_Cmix0.726_Cjet0.147_Cturb1.8843,optimizer,0.6879762912,45.6817,true,1.305856828,1.930564793,0.1470451835,1.884304518,0.7260141368
ffs_Reh3000_Csep2.2059_Cnw-0.0694_Cmix0.126_Cjet0.747_Cturb0.8843,optimizer,0.6170884729,45.9678,true,2.205856828,-0.06943520745,0.7470451835,0.8843045176,0.1260141368
ffs_Reh3000_Csep0.8559_Cnw0.9306_Cmix0.426_Cjet0.447_Cturb2.3843,optimizer,0.6263893708,47.8800,true,0.8558568279,0.9305647925,0.4470451835,2.384304518,0.4260141368
ffs_Reh3000_Csep1.7559_Cnw-1.0694_Cmix-0.174_Cjet1.047_Cturb1.3843,optimizer,1.238805401,64.0633,true,1.755856828,-1.069435207,1.047045184,1.384304518,-0.1739858632
ffs_Reh3000_Csep1.5309_Cnw1.4306_Cmix0.576_Cjet0.897_Cturb1.6343,optimizer,0.5929238418,47.2942,true,1.530856828,1.430564793,0.8970451835,1.634304518,0.5760141368
ffs_Reh3000_Csep2.4309_Cnw-0.5694_Cmix-0.024_Cjet0.297_Cturb0.6343,optimizer,0.8386184711,50.2806,true,2.430856828,-0.5694352075,0.2970451835,0.6343045176,-0.02398586323
ffs_Reh3000_Csep1.9809_Cnw-1.5694_Cmix0.876_Cjet1.197_Cturb2.1343,optimizer,0.9472829835,49.7581,true,1.980856828,-1.569435207,1.197045184,2.134304518,0.8760141368
ffs_Reh3000_Csep1.0809_Cnw0.4306_Cmix0.276_Cjet0.597_Cturb1.1343,optimizer,0.5370274232,46.7741,true,1.080856828,0.4305647925,0.5970451835,1.134304518,0.2760141368
ffs_Reh3000_Csep1.1371_Cnw-1.4444_Cmix0.3885_Cjet0.7845_Cturb1.3218,optimizer,0.6842552643,46.3917,true,1.137106828,-1.444435207,0.7845451835,1.321804518,0.3885141368
ffs_Reh3000_Csep2.0371_Cnw0.5556_Cmix0.9885_Cjet0.1845_Cturb2.3218,optimizer,0.7838957153,50.7725,true,2.037106828,0.5555647925,0.1845451835,2.321804518,0.9885141368
ffs_Reh3000_Csep2.4871_Cnw1.5556_Cmix0.6885_Cjet1.0845_Cturb0.8218,optimizer,0.7101157442,42.7955,true,2.487106828,1.555564793,1.084545184,0.8218045176,0.6885141368
ffs_Reh3000_Csep1.5871_Cnw-0.4444_Cmix0.0885_Cjet0.4845_Cturb1.8218,optimizer,0.8145916636,50.7494,true,1.587106828,-0.4444352075,0.4845451835,1.821804518,0.08851413677
ffs_Reh3000_Csep1.8121_Cnw1.0556_Cmix0.8385_Cjet0.3345_Cturb1.0718,optimizer,0.5819405244,44.6534,true,1.812106828,1.055564793,0.3345451835,1.071804518,0.8385141368
ffs_Reh3000_Csep0.9121_Cnw-0.9444_Cmix0.2385_Cjet0.9345_Cturb2.0718,optimizer,0.6822198779,44.8714,true,0.9121068279,-0.9444352075,0.9345451835,2.071804518,0.2385141368
ffs_Reh3000_Csep2.2621_Cnw-1.9444_Cmix0.5385_Cjet0.6345_Cturb0.5718,optimizer,0.9957464267,31.2880,true,2.262106828,-1.944435207,0.6345451835,0.5718045176,0.5385141368
ffs_Reh3000_Csep1.3621_Cnw0.0556_Cmix-0.0615_Cjet0.0345_Cturb1.5718,optimizer,0.8318060228,37.6992,true,1.362106828,0.05556479255,0.03454518355,1.571804518,-0.06148586323
ffs_Reh3000_Csep1.2496_Cnw1.3056_Cmix-0.1365_Cjet0.4095_Cturb2.1968,optimizer,0.9259037182,56.9684,true,1.249606828,1.305564793,0.4095451835,2.196804518,-0.1364858632
ffs_Reh3000_Csep2.1496_Cnw-0.6944_Cmix0.4635_Cjet1.0095_Cturb1.1968,optimizer,0.6137664699,47.1897,true,2.149606828,-0.6944352075,1.009545184,1.196804518,0.4635141368
ffs_Reh3000_Csep0.7996_Cnw-1.6944_Cmix0.1635_Cjet0.1095_Cturb1.6968,optimizer,0.8025397349,40.8863,true,0.7996068279,-1.694435207,0.1095451835,1.696804518,0.1635141368
ffs_Reh3000_Csep1.6996_Cnw0.3056_Cmix0.7635_Cjet0.7095_Cturb0.6968,optimizer,0.7342744928,32.4448,true,1.699606828,0.3055647925,0.7095451835,0.6968045176,0.7635141368
ffs_Reh3000_Csep1.4746_Cnw1.8056_Cmix0.3135_Cjet1.1595_Cturb2.4468,optimizer,0.8675115196,89.4467,true,1.474606828,1.805564793,1.159545184,2.446804518,0.3135141368
ffs_Reh3000_Csep2.3746_Cnw-0.1944_Cmix0.9135_Cjet0.5595_Cturb1.4468,optimizer,0.6121100616,106.3390,true,2.374606828,-0.1944352075,0.5595451835,1.446804518,0.9135141368
ffs_Reh3000_Csep1.9246_Cnw0.8056_Cmix0.0135_Cjet0.8595_Cturb1.9468,optimizer,0.8178110136,123.6685,true,1.924606828,0.8055647925,0.8595451835,1.946804518,0.01351413677
ffs_Reh3000_Csep1.0246_Cnw-1.1944_Cmix0.6135_Cjet0.2595_Cturb0.9468,optimizer,0.7735950801,107.5575,true,1.024606828,-1.194435207,0.2595451835,0.9468045176,0.6135141368
ffs_Reh3000_Csep0.7_Cnw2_Cmix0.0271_Cjet0_Cturb0.5,optimizer,0.8399696588,42.8268,true,0.7,2,0,0.5,0.02710664085
ffs_Reh3000_Csep2.189_Cnw0.4701_Cmix0.4292_Cjet0.7644_Cturb1.2074,optimizer,0.5208504167,34.2682,true,2.188991728,0.4700591747,0.7643917283,1.207408942,0.4292150511
ffs_Reh3000_Csep2.5_Cnw2_Cmix1_Cjet0_Cturb0.5,optimizer,1.380613085,40.6278,true,2.5,2,0,0.5,1
ffs_Reh3000_Csep1.7492_Cnw0.9396_Cmix0.6664_Cjet0.5091_Cturb1.3808,optimizer,0.5321470943,49.9403,true,1.749230908,0.9396273322,0.509148417,1.380784718,0.6664338894
ffs_Reh3000_Csep0.7_Cnw0.3252_Cmix0.4822_Cjet0.5526_Cturb1.5466,optimizer,0.6858232352,49.4193,true,0.7,0.3252079073,0.5526028675,1.546574473,0.4821850934
ffs_Reh3000_Csep1.5197_Cnw2_Cmix0.094_Cjet0.7742_Cturb0.7847,optimizer,0.7004945574,50.3759,true,1.519712758,2,0.774233789,0.7847059801,0.09403978207
ffs_Reh3000_Csep1.5303_Cnw0.5404_Cmix0.3423_Cjet0.6396_Cturb1.1496,optimizer,0.5041993163,37.4943,true,1.530317397,0.5404458564,0.639624166,1.149575007,0.3423353888
ffs_Reh3000_Csep1.4533_Cnw0.4391_Cmix0.3354_Cjet0.8038_Cturb1.1961,optimizer,0.5007840444,30.6987,true,1.453286596,0.4390695978,0.803776157,1.196059458,0.3354433869
ffs_Reh3000_Csep2.5_Cnw0.7059_Cmix0.6472_Cjet0.8766_Cturb1.5229,optimizer,0.6029603173,30.3278,true,2.5,0.7059169446,0.8765828393,1.522859642,0.647186681
ffs_Reh3000_Csep0.7_Cnw-2_Cmix1_Cjet0_Cturb2.5,optimizer,0.8846497499,30.4885,true,0.7,-2,0,2.5,1
ffs_Reh3000_Csep0.7_Cnw2_Cmix1_Cjet0.845_Cturb2.5,optimizer,0.944442269,30.7037,true,0.7,2,0.8450469968,2.5,1
ffs_Reh3000_Csep1.7154_Cnw0.401_Cmix0.4046_Cjet0.7953_Cturb1.2908,optimizer,0.5040239866,29.7337,true,1.715361929,0.4009757464,0.7953098162,1.290833196,0.4045997554
ffs_Reh3000_Csep1.7051_Cnw0.6407_Cmix0.3374_Cjet0.852_Cturb1.1269,optimizer,0.5032310276,29.5836,true,1.705123199,0.6406531484,0.8519693135,1.12685988,0.3373901559
ffs_Reh3000_Csep0.7_Cnw1.7645_Cmix0.0186_Cjet1.2_Cturb1.1685,optimizer,0.8612460025,34.9862,true,0.7,1.764515299,1.2,1.168532927,0.01858094613
ffs_Reh3000_Csep1.5218_Cnw0.3204_Cmix0.4039_Cjet1.0482_Cturb1.2308,optimizer,0.4989401314,35.4986,true,1.521792716,0.3203687269,1.048177797,1.230792863,0.4039310995
ffs_Reh3000_Csep1.2773_Cnw0.0826_Cmix0.3951_Cjet1.2_Cturb1.0559,optimizer,0.5491544295,44.9738,true,1.277294373,0.08257177338,1.2,1.055943633,0.3950792128
ffs_Reh3000_Csep1.7936_Cnw0.4612_Cmix0.4416_Cjet1.078_Cturb1.2707,optimizer,0.4909063655,34.8547,true,1.793619254,0.4612357869,1.077995241,1.270704287,0.4416419342
ffs_Reh3000_Csep1.7512_Cnw0.4_Cmix0.5385_Cjet1.2_Cturb1.3665,optimizer,0.4995539778,44.3510,true,1.751198169,0.3999680689,1.2,1.366510997,0.5384909536
ffs_Reh3000_Csep1.8171_Cnw0.5888_Cmix0.4007_Cjet1.2_Cturb1.2315,optimizer,0.5036410391,42.9177,true,1.817058795,0.5888171603,1.2,1.231468935,0.4007120372
ffs_Reh3000_Csep1.9483_Cnw0.3892_Cmix0.5371_Cjet0.3636_Cturb1.1782,optimizer,0.5183535808,42.4861,true,1.948345022,0.3891722491,0.3636381548,1.178226094,0.5370547217
ffs_Reh3000_Csep1.8958_Cnw0.3401_Cmix0.5068_Cjet1.1541_Cturb1.1355,optimizer,0.501516903,37.5502,true,1.895797999,0.340100577,1.154054681,1.135542975,0.5068072791
ffs_Reh3000_Csep1.517_Cnw0.5038_Cmix0.1915_Cjet0.4963_Cturb0.776,optimizer,0.5506593242,42.0028,true,1.517015113,0.5038397824,0.4962993363,0.7759939468,0.1915273108
ffs_Reh3000_Csep0.7_Cnw-2_Cmix0.6318_Cjet1.2_Cturb2.5,optimizer,0.8266973981,48.2057,true,0.7,-2,1.2,2.5,0.6318351675
ffs_Reh3000_Csep0.7_Cnw1.0079_Cmix0.4154_Cjet0_Cturb2.5,optimizer,0.779316077,33.5418,true,0.7,1.007900557,0,2.5,0.4153571885
ffs_Reh3000_Csep2.1911_Cnw1.041_Cmix1_Cjet1.2_Cturb1.4907,optimizer,0.569172974,29.0680,true,2.191121673,1.040987828,1.2,1.490713242,1
ffs_Reh3000_Csep2.0176_Cnw1.1276_Cmix1_Cjet0.5563_Cturb1.5575,optimizer,0.5839680715,29.7717,true,2.017583338,1.127602258,0.5563124805,1.55753452,1
ffs_Reh3000_Csep1.5472_Cnw0.6718_Cmix0.4624_Cjet0.2561_Cturb1.2205,optimizer,0.5226266012,30.9318,true,1.547196671,0.6717905528,0.2560764544,1.22051605,0.4623678761
ffs_Reh3000_Csep2.5_Cnw0.0907_Cmix1_Cjet1.2_Cturb1.1723,optimizer,0.554404797,28.5698,true,2.5,0.09066021601,1.2,1.172285829,1
ffs_Reh3000_Csep1.4015_Cnw0.4939_Cmix0.3302_Cjet0.9397_Cturb1.474,optimizer,0.5090738995,30.7040,true,1.401496667,0.4938563812,0.9396550197,1.474036863,0.3301520593
