run_id,trial_role,score,cost_seconds,converged,geko_csep,geko_cnw,geko_cjet,geko_cturb,geko_cmix
ffs_Reh4000_Csep1.4338_Cnw-1.8466_Cmix0.549_Cjet1.022_Cturb2.2608,optimizer,0.9294962812,92.7948,true,1.433779707,-1.846635185,1.021959054,2.260816462,0.5489792622
ffs_Reh4000_Csep1.8838_Cnw1.1534_Cmix0.249_Cjet0.122_Cturb1.5108,optimizer,0.6569249014,34.1631,true,1.883779707,1.153364815,0.1219590539,1.510816462,0.2489792622
ffs_Reh4000_Csep0.9838_Cnw-0.8466_Cmix0.849_Cjet0.722_Cturb2.0108,optimizer,0.6131455767,25.8735,true,0.9837797067,-0.8466351849,0.7219590539,2.010816462,0.8489792622
ffs_Reh4000_Csep0.7588_Cnw0.6534_Cmix0.399_Cjet1.172_Cturb1.8858,optimizer,0.5762491802,28.1407,true,0.7587797067,0.6533648151,1.171959054,1.885816462,0.3989792622
ffs_Reh4000_Csep1.6588_Cnw-1.3466_Cmix0.999_Cjet0.572_Cturb2.3858,optimizer,0.9305265919,28.1065,true,1.658779707,-1.346635185,0.5719590539,2.385816462,0.9989792622
ffs_Reh4000_Csep1.2088_Cnw-0.3466_Cmix0.099_Cjet0.872_Cturb1.6358,optimizer,0.6351545071,27.7960,true,1.208779707,-0.3466351849,0.8719590539,1.635816462,0.09897926225
ffs_Reh4000_Csep2.1088_Cnw1.6534_Cmix0.699_Cjet0.272_Cturb2.1358,optimizer,0.8524910608,27.7244,true,2.108779707,1.653364815,0.2719590539,2.135816462,0.6989792622
ffs_Reh4000_Csep0.7_Cnw1.6144_Cmix1_Cjet0.6613_Cturb1.5,optimizer,0.8671710461,26.5794,true,0.7,1.61441526,0.6613084069,1.5,1
ffs_Reh4000_Csep0.7_Cnw2_Cmix-0.2_Cjet0_Cturb2.5,optimizer,0.9129793413,31.9569,true,0.7,2,0,2.5,-0.2
ffs_Reh4000_Csep0.719_Cnw0.7872_Cmix0.2952_Cjet0.6343_Cturb2.0787,optimizer,0.6251621002,28.1872,true,0.7190180611,0.7872077581,0.634327839,2.07866106,0.295193905
ffs_Reh4000_Csep0.7552_Cnw0.3949_Cmix0.7819_Cjet1.1037_Cturb2.5,optimizer,0.5861354707,28.1366,true,0.7552432546,0.3948604602,1.103670676,2.5,0.7819236857
ffs_Reh4000_Csep0.7_Cnw1.8364_Cmix-0.2_Cjet1.2_Cturb1.5,optimizer,0.9849871872,43.5675,true,0.7,1.836415162,1.2,1.5,-0.2
ffs_Reh4000_Csep1.5798_Cnw-0.2577_Cmix1_Cjet0_Cturb1.5,optimizer,0.5438845233,25.4543,true,1.579780109,-0.2576552267,0,1.5,1
ffs_Reh4000_Csep1.6511_Cnw0.5426_Cmix1_Cjet0_Cturb1.5,optimizer,0.4844971526,25.2049,true,1.651148298,0.5426339542,0,1.5,1
ffs_Reh4000_Csep0.7_Cnw-2_Cmix1_Cjet1.2_Cturb1.5,optimizer,0.7793919315,25.3456,true,0.7,-2,1.2,1.5,1
ffs_Reh4000_Csep1.7288_Cnw0.9952_Cmix1_Cjet0_Cturb1.5,optimizer,0.5203297404,24.9818,true,1.728849281,0.9952335023,0,1.5,1
ffs_Reh4000_Csep1.4589_Cnw0.5301_Cmix0.9224_Cjet0_Cturb1.5,optimizer,0.4815907821,25.9818,true,1.45892355,0.5301269218,0,1.5,0.9224496731
ffs_Reh4000_Csep1.5564_Cnw0.4645_Cmix0.9441_Cjet0.157_Cturb1.5,optimizer,0.4765422583,26.0073,true,1.556413383,0.4645476384,0.157001318,1.5,0.9441375428
ffs_Reh4000_Csep2.5_Cnw0.4161_Cmix1_Cjet1.2_Cturb1.5,optimizer,0.5338149045,25.6472,true,2.5,0.4161353357,1.2,1.5,1
ffs_Reh4000_Csep1.9583_Cnw0.3239_Cmix1_Cjet0.6007_Cturb1.5,optimizer,0.4914018994,25.6574,true,1.958308784,0.3238934803,0.600720279,1.5,1
ffs_Reh4000_Csep1.6286_Cnw0.3465_Cmix0.7927_Cjet0.5035_Cturb1.5,optimizer,0.4791687103,25.5014,true,1.628643688,0.3465307889,0.5035273731,1.5,0.7926761788
ffs_Reh4000_Csep1.6075_Cnw0.2418_Cmix0.8809_Cjet0.8021_Cturb1.5,optimizer,0.4706484305,25.6440,true,1.607484695,0.241771726,0.8021189169,1.5,0.8808636027
ffs_Reh4000_Csep1.7054_Cnw0.3606_Cmix1_Cjet1.0957_Cturb1.5,optimizer,0.4645633657,25.3044,true,1.705372496,0.3605685757,1.095732922,1.5,1
ffs_Reh4000_Csep1.4952_Cnw0.3631_Cmix0.9435_Cjet1.2_Cturb1.6202,optimizer,0.4838159645,26.6161,true,1.495196314,0.3630751997,1.2,1.620185027,0.9435201174
ffs_Reh4000_Csep0.7_Cnw-0.5814_Cmix1_Cjet0_Cturb2.5,optimizer,0.7344547083,27.2135,true,0.7,-0.5813940997,0,2.5,1
ffs_Reh4000_Csep1.7427_Cnw0.5216_Cmix0.8743_Cjet1.058_Cturb1.5,optimizer,0.45809256,25.9319,true,1.742654929,0.5216247161,1.058026036,1.5,0.8743088644
ffs_Reh4000_Csep1.833_Cnw0.8526_Cmix1_Cjet1.2_Cturb1.5,optimizer,0.4919692613,26.1181,true,1.833010808,0.8526442365,1.2,1.5,1
ffs_Reh4000_Csep1.5449_Cnw0.3479_Cmix0.7905_Cjet1.1333_Cturb1.5,optimizer,0.4691729581,25.5219,true,1.54485557,0.3478858936,1.133320565,1.5,0.7905455443
ffs_Reh4000_Csep0.7_Cnw-0.1012_Cmix0.1681_Cjet1.2_Cturb2.5,optimizer,0.6367787739,28.1768,true,0.7,-0.1012192414,1.2,2.5,0.1681175369
ffs_Reh4000_Csep1.8689_Cnw0.2652_Cmix0.8842_Cjet1.0559_Cturb1.5,optimizer,0.4874798812,25.9664,true,1.868862519,0.2651832663,1.055881185,1.5,0.8841738727
ffs_Reh4000_Csep1.628_Cnw0.6168_Cmix0.9096_Cjet0.9924_Cturb1.5,optimizer,0.4569969379,25.8939,true,1.628006814,0.6168286232,0.9923740962,1.5,0.9095590603
