run_id,trial_role,score,cost_seconds,converged,geko_csep,geko_cnw,geko_cmix,geko_cturb,geko_cjet
alpha1.0_Re2800_geko_default,baseline,2.968347314,33.8222,true,1.75,0.5,0,2,1
alpha1.0_Re2800_Csep1.5185_Cnw1.3305_Cmix-0.1171_Cjet0.5822_Cturb1.1389,optimizer,3.376470791,39.0188,true,1.518461894,1.330528129,-0.117138391,1.138894502,0.5822246316
alpha1.0_Re2800_Csep2.4185_Cnw-0.6695_Cmix0.4829_Cjet1.1822_Cturb2.1389,optimizer,4.242581925,31.4560,true,2.418461894,-0.6694718707,0.482861609,2.138894502,1.182224632
alpha1.0_Re2800_Csep1.0685_Cnw-1.6695_Cmix0.7829_Cjet0.2822_Cturb1.6389,optimizer,3.684091686,29.0033,true,1.068461894,-1.669471871,0.782861609,1.638894502,0.2822246316
alpha1.0_Re2800_Csep1.9685_Cnw0.3305_Cmix0.1829_Cjet0.8822_Cturb0.6389,optimizer,2.066697098,30.2511,true,1.968461894,0.3305281293,0.182861609,0.6388945021,0.8822246316
alpha1.0_Re2800_Csep2.1935_Cnw-1.1695_Cmix0.6329_Cjet0.4322_Cturb1.3889,optimizer,3.620599275,31.7716,true,2.193461894,-1.169471871,0.632861609,1.388894502,0.4322246316
alpha1.0_Re2800_Csep1.2935_Cnw0.8305_Cmix0.0329_Cjet1.0322_Cturb2.3889,optimizer,2.814666508,36.0291,true,1.293461894,0.8305281293,0.03286160905,2.388894502,1.032224632
alpha1.0_Re2800_Csep0.8435_Cnw1.8305_Cmix0.3329_Cjet0.7322_Cturb1.8889,optimizer,2.791589155,37.6156,true,0.843461894,1.830528129,0.332861609,1.888894502,0.7322246316
alpha1.0_Re2800_Csep1.7435_Cnw-0.1695_Cmix0.9329_Cjet0.1322_Cturb0.8889,optimizer,2.517978748,32.2698,true,1.743461894,-0.1694718707,0.932861609,0.8888945021,0.1322246316
alpha1.0_Re2800_Csep1.856_Cnw-1.4195_Cmix0.2579_Cjet0.0572_Cturb0.5139,optimizer,2.937328819,30.1195,true,1.855961894,-1.419471871,0.257861609,0.5138945021,0.05722463157
alpha1.0_Re2800_Csep0.956_Cnw0.5805_Cmix0.8579_Cjet0.6572_Cturb1.5139,optimizer,2.260908045,29.2298,true,0.955961894,0.5805281293,0.857861609,1.513894502,0.6572246316
alpha1.0_Re2800_Csep1.406_Cnw1.5805_Cmix0.5579_Cjet0.9572_Cturb1.0139,optimizer,2.439621533,37.2837,true,1.405961894,1.580528129,0.557861609,1.013894502,0.9572246316
alpha1.0_Re2800_Csep2.306_Cnw-0.4195_Cmix-0.0421_Cjet0.3572_Cturb2.0139,optimizer,4.395119427,37.7788,true,2.305961894,-0.4194718707,-0.04213839095,2.013894502,0.3572246316
alpha1.0_Re2800_Csep2.081_Cnw-1.9195_Cmix-0.1921_Cjet1.1072_Cturb2.2639,optimizer,5.905121093,41.5483,true,2.080961894,-1.919471871,-0.192138391,2.263894502,1.107224632
alpha1.0_Re2800_Csep1.181_Cnw0.0805_Cmix0.4079_Cjet0.5072_Cturb1.2639,optimizer,2.396096276,32.1693,true,1.180961894,0.08052812926,0.407861609,1.263894502,0.5072246316
alpha1.0_Re2800_Csep0.731_Cnw-0.9195_Cmix0.1079_Cjet0.2072_Cturb0.7639,optimizer,3.109799955,30.0176,true,0.730961894,-0.9194718707,0.107861609,0.7638945021,0.2072246316
alpha1.0_Re2800_Csep2.1753_Cnw0.1917_Cmix0.2357_Cjet0.7844_Cturb1.0431,optimizer,2.532524863,31.7059,true,2.175329887,0.19172613,0.2356897167,1.043053975,0.7843821614
alpha1.0_Re2800_Csep2.2655_Cnw0.1603_Cmix0.4542_Cjet0.8987_Cturb0.5,optimizer,2.724491498,31.2562,true,2.26546638,0.1602867959,0.4542169783,0.5,0.8986995394
alpha1.0_Re2800_Csep1.3306_Cnw-0.2729_Cmix0.7435_Cjet0.8954_Cturb1.408,optimizer,2.605102134,34.5611,true,1.330554982,-0.2728746081,0.743538618,1.40804965,0.8954031413
alpha1.0_Re2800_Csep1.9685_Cnw0.3305_Cmix0.1829_Cjet0.8822_Cturb0.6389,optimizer,2.066697098,31.0912,true,1.968461894,0.3305281293,0.182861609,0.6388945021,0.8822246316
alpha1.0_Re2800_Csep1.9225_Cnw-0.2999_Cmix0.4387_Cjet0.5263_Cturb0.623,optimizer,2.550786666,33.1632,true,1.922545618,-0.299865769,0.4387357749,0.6230424097,0.5263173235
alpha1.0_Re2800_Csep2.0819_Cnw0.4872_Cmix0.1605_Cjet1.0065_Cturb2.0229,optimizer,3.155443375,34.8100,true,2.081936928,0.4872178268,0.1605024894,2.022861925,1.006520991
alpha1.0_Re2800_Csep1.7752_Cnw0.5755_Cmix0.2646_Cjet0.8302_Cturb1.8313,optimizer,2.856798651,32.5572,true,1.775248125,0.5755162746,0.2646470004,1.831258217,0.8302358051
alpha1.0_Re2800_Csep1.8382_Cnw0.0502_Cmix0.1901_Cjet1.0119_Cturb0.6805,optimizer,2.166839538,33.7955,true,1.838187108,0.05016268353,0.1901019207,0.6805394107,1.011864248
alpha1.0_Re2800_Csep1.8711_Cnw0.4719_Cmix0.206_Cjet0.6757_Cturb0.5441,optimizer,2.085348205,35.3714,true,1.871118772,0.4718924524,0.2060327484,0.5440559534,0.6756884982
alpha1.0_Re2800_Csep1.9108_Cnw0.4452_Cmix0.7693_Cjet0.981_Cturb1.3594,optimizer,2.392480845,31.0322,true,1.910765807,0.4451939314,0.7693420711,1.35940619,0.9810383424
alpha1.0_Re2800_Csep2.0093_Cnw0.7401_Cmix0.4051_Cjet0.8559_Cturb0.9598,optimizer,2.183765665,32.2189,true,2.009297573,0.7401210139,0.4051157165,0.9598126659,0.8559404576
alpha1.0_Re2800_Csep1.8734_Cnw0.4317_Cmix0.2001_Cjet0.85_Cturb1.125,optimizer,2.410150217,33.4472,true,1.873405303,0.4316894419,0.2000619782,1.124972176,0.8499722758
alpha1.0_Re2800_Csep1.9978_Cnw-0.809_Cmix-0.1111_Cjet0.9094_Cturb2.0125,optimizer,4.492873038,41.5621,true,1.997813236,-0.8090254362,-0.1110505656,2.012491642,0.909399669
alpha1.0_Re2800_Csep1.2078_Cnw0.4391_Cmix0.2455_Cjet0.5536_Cturb0.5319,optimizer,2.311245897,32.9029,true,1.207830367,0.4390724102,0.2454987388,0.5319490069,0.5536417458
alpha1.0_Re2800_Csep1.2253_Cnw-0.2994_Cmix0.1663_Cjet0.2291_Cturb0.6818,optimizer,2.534708456,33.0655,true,1.225273408,-0.2993632427,0.1662880816,0.6818081835,0.2290511357
alpha1.0_Re2800_Csep2.4466_Cnw-0.581_Cmix0.4411_Cjet1.0444_Cturb0.5335,optimizer,2.770533702,31.8225,true,2.446645938,-0.5809669684,0.4410626684,0.5334993171,1.044438992
alpha1.0_Re2800_Csep1.989_Cnw0.9772_Cmix0.1052_Cjet0.6683_Cturb0.5659,optimizer,2.228872567,35.1493,true,1.988982713,0.9772018088,0.1051648771,0.5659050063,0.6682945022
alpha1.0_Re2800_Csep1.5647_Cnw1.1392_Cmix-0.1176_Cjet1.2_Cturb0.5,optimizer,3.952028279,44.2827,true,1.564694271,1.139167312,-0.1176370892,0.5,1.2
alpha1.0_Re2800_Csep1.9685_Cnw0.3305_Cmix0.1829_Cjet0.8822_Cturb0.6389,optimizer,2.066697098,34.0666,true,1.968461894,0.3305281293,0.182861609,0.6388945021,0.8822246316
alpha1.0_Re2800_Csep1.7371_Cnw0.9001_Cmix-0.0377_Cjet0.7602_Cturb0.5,optimizer,2.812361671,38.5419,true,1.737146476,0.9001002693,-0.03774917664,0.5,0.7602339592
alpha1.0_Re2800_Csep1.7013_Cnw0.7049_Cmix0.1807_Cjet0.8941_Cturb1.5823,optimizer,2.737085489,34.4997,true,1.701270283,0.7049486349,0.1806962875,1.582262679,0.8941363863
alpha1.0_Re2800_Csep1.701_Cnw0.7027_Cmix0.2201_Cjet0.8278_Cturb0.5,optimizer,2.206257229,30.7137,true,1.701008023,0.7027462737,0.2201101316,0.5,0.827780849
alpha1.0_Re2800_Csep2.0876_Cnw0.2209_Cmix-0.2_Cjet1.2_Cturb0.5,optimizer,5.174850524,43.5148,true,2.087576169,0.2208799704,-0.2,0.5,1.2
alpha1.0_Re2800_Csep1.9993_Cnw1.7534_Cmix0.141_Cjet1.1608_Cturb0.5686,optimizer,2.450666868,35.6075,true,1.999329664,1.753355901,0.1410017134,0.5685987406,1.160770586
alpha1.0_Re2800_Csep1.4976_Cnw0.4043_Cmix0.3735_Cjet0.8608_Cturb0.966,optimizer,2.092455253,32.2603,true,1.497600854,0.4043005263,0.3735282826,0.9659678581,0.8607891364
alpha1.0_Re2800_Csep2.404_Cnw-0.3736_Cmix0.2586_Cjet0.8054_Cturb0.8884,optimizer,2.627718521,34.6411,true,2.404032325,-0.3736215917,0.2586334179,0.8883854177,0.8053998798
alpha1.0_Re2800_Csep1.5813_Cnw1.0098_Cmix0.3729_Cjet1.2_Cturb0.5,optimizer,2.74007296,33.8810,true,1.581267717,1.009773008,0.3728665902,0.5,1.2
alpha1.0_Re2800_Csep1.9198_Cnw0.5435_Cmix0.17_Cjet0.7304_Cturb0.5,optimizer,2.082931521,30.9400,true,1.919845107,0.5435459589,0.1699904805,0.5,0.7304210654
