run_id,trial_role,score,cost_seconds,converged,geko_csep,geko_cnw,geko_cjet,geko_cturb,geko_cmix
ffs_Reh6000_geko_default,baseline,0.6327296263,58.2217,true,1.75,0.5,1,2,0
ffs_Reh6000_Csep0.7102_Cnw-1.931_Cmix0.4259_Cjet0.0266_Cturb1.7688,optimizer,0.7286186956,28.6124,true,0.7102098745,-1.930989423,0.02663870901,1.768849983,0.4259035228
ffs_Reh6000_Csep1.6102_Cnw0.069_Cmix-0.1741_Cjet0.6266_Cturb2.2688,optimizer,0.8936891743,35.5000,true,1.610209874,0.06901057653,0.626638709,2.268849983,-0.1740964772
ffs_Reh6000_Csep2.0602_Cnw-0.931_Cmix0.1259_Cjet0.9266_Cturb2.0188,optimizer,0.8488363562,30.0795,true,2.060209874,-0.9309894235,0.926638709,2.018849983,0.1259035228
ffs_Reh6000_Csep1.1602_Cnw1.069_Cmix0.7259_Cjet0.3266_Cturb1.5188,optimizer,0.4836451646,26.1513,true,1.160209874,1.069010577,0.326638709,1.518849983,0.7259035228
ffs_Reh6000_Csep1.3852_Cnw-0.431_Cmix0.2759_Cjet0.7766_Cturb1.8938,optimizer,0.5703591524,27.0006,true,1.385209874,-0.4309894235,0.776638709,1.893849983,0.2759035228
ffs_Reh6000_Csep2.2852_Cnw1.569_Cmix0.8759_Cjet0.1766_Cturb2.3938,optimizer,0.8400973382,28.8962,true,2.285209874,1.569010577,0.176638709,2.393849983,0.8759035228
ffs_Reh6000_Csep1.8352_Cnw-1.431_Cmix0.5759_Cjet0.4766_Cturb2.1438,optimizer,0.8112534374,28.3815,true,1.835209874,-1.430989423,0.476638709,2.143849983,0.5759035228
ffs_Reh6000_Csep0.9352_Cnw0.569_Cmix-0.0241_Cjet1.0766_Cturb1.6438,optimizer,0.4562594875,33.3957,true,0.9352098745,0.5690105765,1.076638709,1.643849983,-0.0240964772
ffs_Reh6000_Csep1.0477_Cnw-0.681_Cmix-0.0991_Cjet0.4016_Cturb2.4563,optimizer,0.643218919,32.0874,true,1.047709874,-0.6809894235,0.401638709,2.456349983,-0.0990964772
ffs_Reh6000_Csep1.9477_Cnw1.319_Cmix0.5009_Cjet1.0016_Cturb1.9563,optimizer,0.6008264327,28.3758,true,1.947709874,1.319010577,1.001638709,1.956349983,0.5009035228
ffs_Reh6000_Csep2.3977_Cnw-1.681_Cmix0.8009_Cjet0.7016_Cturb1.7063,optimizer,0.7128553404,27.1124,true,2.397709874,-1.680989423,0.701638709,1.706349983,0.8009035228
ffs_Reh6000_Csep1.4977_Cnw0.319_Cmix0.2009_Cjet0.1016_Cturb2.2063,optimizer,0.6230059644,28.7907,true,1.497709874,0.3190105765,0.101638709,2.206349983,0.2009035228
ffs_Reh6000_Csep1.2727_Cnw-1.181_Cmix0.9509_Cjet1.1516_Cturb2.3313,optimizer,0.6685958134,27.3603,true,1.272709874,-1.180989423,1.151638709,2.331349983,0.9509035228
ffs_Reh6000_Csep2.1727_Cnw0.819_Cmix0.3509_Cjet0.5516_Cturb1.8313,optimizer,0.6085910045,28.8294,true,2.172709874,0.8190105765,0.551638709,1.831349983,0.3509035228
ffs_Reh6000_Csep1.7227_Cnw-0.181_Cmix0.0509_Cjet0.2516_Cturb1.5813,optimizer,0.653606195,29.9048,true,1.722709874,-0.1809894235,0.251638709,1.581349983,0.0509035228
ffs_Reh6000_Csep0.8227_Cnw1.819_Cmix0.6509_Cjet0.8516_Cturb2.0813,optimizer,0.7077141034,27.3565,true,0.8227098745,1.819010577,0.851638709,2.081349983,0.6509035228
ffs_Reh6000_Csep0.879_Cnw-0.056_Cmix0.7634_Cjet1.0391_Cturb2.1751,optimizer,0.5129327392,27.3493,true,0.8789598745,-0.05598942347,1.039138709,2.175099983,0.7634035228
ffs_Reh6000_Csep1.779_Cnw1.944_Cmix0.1634_Cjet0.4391_Cturb1.6751,optimizer,0.6657654734,29.7187,true,1.778959874,1.944010577,0.439138709,1.675099983,0.1634035228
ffs_Reh6000_Csep2.229_Cnw-1.056_Cmix-0.1366_Cjet0.1391_Cturb1.9251,optimizer,1.201180255,33.3761,true,2.228959874,-1.055989423,0.139138709,1.925099983,-0.1365964772
ffs_Reh6000_Csep1.329_Cnw0.944_Cmix0.4634_Cjet0.7391_Cturb2.4251,optimizer,0.5728625626,28.2009,true,1.328959874,0.9440105765,0.739138709,2.425099983,0.4634035228
ffs_Reh6000_Csep1.554_Cnw-1.556_Cmix0.0134_Cjet0.5891_Cturb2.0501,optimizer,0.91833273,29.4731,true,1.553959874,-1.555989423,0.589138709,2.050099983,0.0134035228
ffs_Reh6000_Csep2.454_Cnw0.444_Cmix0.6134_Cjet1.1891_Cturb1.5501,optimizer,0.4732251046,26.2599,true,2.453959874,0.4440105765,1.189138709,1.550099983,0.6134035228
ffs_Reh6000_Csep2.004_Cnw-0.556_Cmix0.9134_Cjet0.8891_Cturb1.8001,optimizer,0.561799659,27.2679,true,2.003959874,-0.5559894235,0.889138709,1.800099983,0.9134035228
ffs_Reh6000_Csep1.104_Cnw1.444_Cmix0.3134_Cjet0.2891_Cturb2.3001,optimizer,0.5599445851,27.7189,true,1.103959874,1.444010577,0.289138709,2.300099983,0.3134035228
ffs_Reh6000_Csep0.9915_Cnw-1.306_Cmix0.2384_Cjet0.6641_Cturb1.6126,optimizer,0.5828388721,28.2192,true,0.9914598745,-1.305989423,0.664138709,1.612599983,0.2384035228
ffs_Reh6000_Csep1.8915_Cnw0.694_Cmix0.8384_Cjet0.0641_Cturb2.1126,optimizer,0.5917085936,27.8393,true,1.891459874,0.6940105765,0.06413870901,2.112599983,0.8384035228
ffs_Reh6000_Csep2.3415_Cnw-0.306_Cmix0.5384_Cjet0.3641_Cturb2.3626,optimizer,0.846345643,29.1403,true,2.341459874,-0.3059894235,0.364138709,2.362599983,0.5384035228
ffs_Reh6000_Csep1.4415_Cnw1.694_Cmix-0.0616_Cjet0.9641_Cturb1.8626,optimizer,0.7257165494,32.7553,true,1.441459874,1.694010577,0.964138709,1.862599983,-0.0615964772
ffs_Reh6000_Csep1.2165_Cnw-0.806_Cmix0.6884_Cjet0.2141_Cturb1.7376,optimizer,0.5420655445,26.0439,true,1.216459874,-0.8059894235,0.214138709,1.737599983,0.6884035228
