run_id,trial_role,score,cost_seconds,converged,geko_csep,geko_cnw
ffs_Reh3000_geko_default,baseline,0.3122555949,28.8085,true,1.75,0.5
ffs_Reh3000_Csep0.9684_Cnw0.6806,optimizer,0.3003228871,29.1849,true,0.9683568279,0.6805647925
ffs_Reh3000_Csep1.8684_Cnw-1.3194,optimizer,0.623260036,28.8954,true,1.868356828,-1.319435207
ffs_Reh3000_Csep2.3184_Cnw1.6806,optimizer,0.5668159623,29.0640,true,2.318356828,1.680564793
ffs_Reh3000_Csep1.4184_Cnw-0.3194,optimizer,0.4279871371,29.0585,true,1.418356828,-0.3194352075
ffs_Reh3000_Csep1.6434_Cnw-1.8194,optimizer,0.6810575277,28.6111,true,1.643356828,-1.819435207
ffs_Reh3000_Csep0.7434_Cnw0.1806,optimizer,0.3138734036,31.0929,true,0.7433568279,0.1805647925
ffs_Reh3000_Csep2.0934_Cnw1.1806,optimizer,0.4574666025,29.0827,true,2.093356828,1.180564793
ffs_Reh3000_Csep1.1934_Cnw-0.8194,optimizer,0.4847408451,28.7588,true,1.193356828,-0.8194352075
ffs_Reh3000_Csep1.3059_Cnw1.9306,optimizer,0.4960036,28.8358,true,1.305856828,1.930564793
ffs_Reh3000_Csep2.2059_Cnw-0.0694,optimizer,0.4548846382,28.8961,true,2.205856828,-0.06943520745
ffs_Reh3000_Csep0.8559_Cnw0.9306,optimizer,0.3226996792,29.7378,true,0.8558568279,0.9305647925
ffs_Reh3000_Csep1.7559_Cnw-1.0694,optimizer,0.5657937871,29.0591,true,1.755856828,-1.069435207
ffs_Reh3000_Csep1.5309_Cnw1.4306,optimizer,0.4438076926,28.6983,true,1.530856828,1.430564793
ffs_Reh3000_Csep2.4309_Cnw-0.5694,optimizer,0.5675711198,28.7680,true,2.430856828,-0.5694352075
ffs_Reh3000_Csep1.9809_Cnw-1.5694,optimizer,0.6816716865,29.1909,true,1.980856828,-1.569435207
ffs_Reh3000_Csep1.0809_Cnw0.4306,optimizer,0.2967671731,28.7381,true,1.080856828,0.4305647925
ffs_Reh3000_Csep0.9406_Cnw0.3751,optimizer,0.2916157072,29.6613,true,0.9405830947,0.375072964
ffs_Reh3000_Csep0.7_Cnw-2,optimizer,0.5572621267,33.2222,true,0.7,-2
ffs_Reh3000_Csep0.7_Cnw2,optimizer,0.5228723396,31.1885,true,0.7,2
ffs_Reh3000_Csep0.9203_Cnw0.4557,optimizer,0.2797635382,29.4788,true,0.9203373785,0.4556818484
ffs_Reh3000_Csep0.7_Cnw0.6588,optimizer,0.3136346681,31.1419,true,0.7,0.6588394993
ffs_Reh3000_Csep2.5_Cnw0.6828,optimizer,0.4176786394,28.8809,true,2.5,0.6828171789
ffs_Reh3000_Csep0.8452_Cnw0.5196,optimizer,0.2722747295,30.2592,true,0.8451819925,0.5196127933
ffs_Reh3000_Csep1.5636_Cnw0.5139,optimizer,0.3109919572,29.1014,true,1.563577678,0.5138715522
ffs_Reh3000_Csep1.3381_Cnw0.5436,optimizer,0.3080158511,28.5594,true,1.338148209,0.5435788925
ffs_Reh3000_Csep1.8336_Cnw0.428,optimizer,0.3323509448,28.9030,true,1.833628947,0.4280389438
ffs_Reh3000_Csep0.8627_Cnw0.5647,optimizer,0.2780715016,28.9938,true,0.8627182007,0.5646928423
ffs_Reh3000_Csep2.5_Cnw-2,optimizer,0.8320706003,28.5718,true,2.5,-2
ffs_Reh3000_Csep1.0886_Cnw-2,optimizer,0.6496539013,28.6175,true,1.088588455,-2
ffs_Reh3000_Csep1.8414_Cnw2,optimizer,0.5544154782,29.1733,true,1.841381303,2
ffs_Reh3000_Csep0.8018_Cnw0.4272,optimizer,0.2793652322,30.3959,true,0.8017996723,0.4271994255
ffs_Reh3000_Csep0.7_Cnw-0.9481,optimizer,0.4430790162,32.4877,true,0.7,-0.9480777316
ffs_Reh3000_Csep1.1955_Cnw0.8261,optimizer,0.3382760476,28.7517,true,1.195495521,0.8261172548
ffs_Reh3000_Csep1.7056_Cnw0.0738,optimizer,0.3789078053,28.6712,true,1.705555834,0.0738227254
ffs_Reh3000_Csep1.7415_Cnw0.8484,optimizer,0.3655252679,28.9241,true,1.741493875,0.8484314872
ffs_Reh3000_Csep2.5_Cnw2,optimizer,0.6436801103,28.5225,true,2.5,2
ffs_Reh3000_Csep0.8565_Cnw0.4488,optimizer,0.2761173603,29.8762,true,0.8565000732,0.4487851636
ffs_Reh3000_Csep0.9587_Cnw1.5071,optimizer,0.4012626863,29.8084,true,0.9586843543,1.507083323
ffs_Reh3000_Csep2.1562_Cnw0.5537,optimizer,0.3617779302,29.1050,true,2.156227022,0.5537258959
ffs_Reh3000_Csep0.8073_Cnw0.5378,optimizer,0.2754157014,29.9178,true,0.8073118739,0.5377906395
ffs_Reh3000_Csep0.7_Cnw1.2954,optimizer,0.409571906,31.0837,true,0.7,1.29535271
ffs_Reh3000_Csep1.4039_Cnw0.2745,optimizer,0.3379168516,28.8947,true,1.403914243,0.2745067879
ffs_Reh3000_Csep1.5203_Cnw1.6898,optimizer,0.4806230615,29.2753,true,1.520333357,1.689815813
ffs_Reh3000_Csep0.7_Cnw0.3633,optimizer,0.305670112,31.4701,true,0.7,0.363322348
ffs_Reh3000_Csep0.7_Cnw-0.3062,optimizer,0.3764318702,31.4065,true,0.7,-0.3061906976
ffs_Reh3000_Csep0.8327_Cnw0.4999,optimizer,0.2699504262,29.0169,true,0.8327430447,0.4999204153
ffs_Reh3000_Csep1.3414_Cnw0.2966,optimizer,0.3318309931,29.0591,true,1.341376654,0.2965683328
ffs_Reh3000_Csep2.5_Cnw0.1017,optimizer,0.4564646154,28.9112,true,2.5,0.1017096174
