run_id,trial_role,score,cost_seconds,converged,geko_csep,geko_cnw,geko_cmix,geko_cturb,geko_cjet
alpha1.0_Re2800_Csep1.9174_Cnw0.2292_Cmix0.5093_Cjet0.3819_Cturb0.7632,optimizer,1.151158844,16.5554,true,1.917352827,0.2291731986,0.50934006,0.7631987198,0.3819427654
alpha1.0_Re2800_Csep1.8269_Cnw-0.0044_Cmix0.5373_Cjet0.3724_Cturb0.5,optimizer,1.753767859,16.6981,true,1.826905149,-0.004369551433,0.5373179201,0.5,0.3724479177
alpha1.0_Re2800_Csep1.8782_Cnw0.244_Cmix0.4571_Cjet0.3943_Cturb0.9021,optimizer,1.130841718,16.9185,true,1.878214642,0.2439575128,0.4571283402,0.9020997743,0.3943217683
alpha1.0_Re2800_Csep1.4829_Cnw0.1352_Cmix0.468_Cjet0.3749_Cturb0.9513,optimizer,1.148673261,17.7132,true,1.482850076,0.1351722342,0.4679918682,0.9513244569,0.3748616875
alpha1.0_Re2800_Csep2.1907_Cnw0.2472_Cmix0.4902_Cjet0.4099_Cturb0.8344,optimizer,1.128215395,16.6175,true,2.190660736,0.2472376915,0.4901669495,0.8344023021,0.4099364106
alpha1.0_Re2800_Csep2.0376_Cnw0.2456_Cmix0.5326_Cjet0.2683_Cturb0.9143,optimizer,1.160836136,17.8757,true,2.037602374,0.2456200536,0.5325852097,0.914349414,0.2682534731
alpha1.0_Re2800_Csep1.9974_Cnw0.2827_Cmix0.4488_Cjet0.5961_Cturb0.8,optimizer,1.08388094,16.4286,true,1.997381682,0.2826787154,0.4487755888,0.7999980268,0.5960710778
alpha1.0_Re2800_Csep2.0349_Cnw0.3071_Cmix0.5232_Cjet0.5388_Cturb0.8563,optimizer,1.097988586,16.0420,true,2.034908166,0.3071255932,0.5231550023,0.856345742,0.5388070963
alpha1.0_Re2800_Csep1.7715_Cnw0.2174_Cmix0.4328_Cjet0.6014_Cturb0.8173,optimizer,1.081300965,16.2186,true,1.771460875,0.2173769266,0.4328447793,0.8173324831,0.601369407
alpha1.0_Re2800_Csep1.8131_Cnw0.2627_Cmix0.4537_Cjet0.7075_Cturb0.8348,optimizer,1.067838168,16.1078,true,1.813138795,0.2627287141,0.4537154336,0.8347941069,0.707544629
alpha1.0_Re2800_Csep1.7512_Cnw0.4028_Cmix0.4727_Cjet0.7102_Cturb0.8538,optimizer,1.040498176,16.1948,true,1.751185867,0.4027548678,0.4727076707,0.8538011096,0.710166641
alpha1.0_Re2800_Csep1.69_Cnw0.537_Cmix0.4929_Cjet0.7434_Cturb0.879,optimizer,1.031173067,15.9396,true,1.689969157,0.5370233056,0.492905836,0.8789604249,0.7434026375
alpha1.0_Re2800_Csep1.7523_Cnw0.6059_Cmix0.4556_Cjet0.7459_Cturb0.8321,optimizer,1.038168893,16.1259,true,1.752278294,0.6058769391,0.4555527629,0.8321145995,0.7459205089
alpha1.0_Re2800_Csep1.7686_Cnw0.6215_Cmix0.5141_Cjet0.7313_Cturb0.8855,optimizer,1.047791111,16.1726,true,1.768596579,0.6215008307,0.5140809303,0.8855337493,0.7313495832
alpha1.0_Re2800_Csep1.623_Cnw0.5323_Cmix0.4794_Cjet0.8104_Cturb0.923,optimizer,1.030848464,18.9340,true,1.622983976,0.5323091319,0.4793915537,0.9229948891,0.8104251677
alpha1.0_Re2800_Csep1.5116_Cnw0.5424_Cmix0.5033_Cjet0.7997_Cturb0.9589,optimizer,1.040816584,23.7351,true,1.511552555,0.5424253893,0.5032980953,0.9589403547,0.7996957508
alpha1.0_Re2800_Csep1.6442_Cnw0.5048_Cmix0.4903_Cjet0.8047_Cturb0.85,optimizer,1.026354483,23.4750,true,1.644163955,0.5047754649,0.4902733289,0.8499936624,0.8047414873
alpha1.0_Re2800_Csep2.5_Cnw0.621_Cmix-0.2_Cjet1.2_Cturb0.5,optimizer,3.333975538,23.4884,true,2.5,0.6210128585,-0.2,0.5,1.2
alpha1.0_Re2800_Csep1.5622_Cnw0.6093_Cmix0.5481_Cjet0.8848_Cturb0.955,optimizer,1.044406434,16.9825,true,1.562215304,0.6092744455,0.5480947651,0.95503959,0.884773603
alpha1.0_Re2800_Csep2.0729_Cnw0.7412_Cmix0.5028_Cjet0.4663_Cturb0.8078,optimizer,1.119311651,23.6291,true,2.072869009,0.7411751364,0.5027773022,0.8077876906,0.4662933849
alpha1.0_Re2800_Csep1.3657_Cnw0.6043_Cmix0.5319_Cjet0.9272_Cturb1.1549,optimizer,1.090464543,22.0315,true,1.365739552,0.6043228421,0.5319086503,1.154941669,0.9272272027
alpha1.0_Re2800_Csep1.4696_Cnw-0.1401_Cmix0.5808_Cjet0_Cturb1.2339,optimizer,1.418734503,17.7086,true,1.469603428,-0.1401187887,0.5808367541,1.233854091,0
alpha1.0_Re2800_Csep1.2435_Cnw0.0292_Cmix-0.2_Cjet1.2_Cturb2.5,optimizer,1.862409107,22.9697,true,1.243494447,0.0291774661,-0.2,2.5,1.2
alpha1.0_Re2800_Csep2.5_Cnw-2_Cmix1_Cjet1.2_Cturb0.5,optimizer,2.580204871,14.2312,true,2.5,-2,1,0.5,1.2
alpha1.0_Re2800_Csep2.5_Cnw0.7893_Cmix0.6685_Cjet0_Cturb0.9426,optimizer,1.251133617,15.5967,true,2.5,0.7892979486,0.6684942075,0.9425797692,0
alpha1.0_Re2800_Csep2.5_Cnw0.7014_Cmix0.6568_Cjet0.3145_Cturb0.9207,optimizer,1.191920361,15.7892,true,2.5,0.7013964347,0.6567545739,0.920749794,0.314521814
alpha1.0_Re2800_Csep2.5_Cnw2_Cmix1_Cjet0_Cturb0.7089,optimizer,2.022499005,15.0746,true,2.5,2,1,0.7089443775,0
alpha1.0_Re2800_Csep2.5_Cnw0.1285_Cmix0.7721_Cjet0_Cturb1.2096,optimizer,1.611869701,23.9289,true,2.5,0.1284676826,0.7720775622,1.209571128,0
alpha1.0_Re2800_Csep1.5747_Cnw0.4061_Cmix0.5323_Cjet0.8263_Cturb0.9385,optimizer,1.046969576,21.4648,true,1.57474268,0.4061361311,0.5323250114,0.9384504458,0.826250842
alpha1.0_Re2800_Csep2.5_Cnw0.5659_Cmix0.5011_Cjet0.1867_Cturb0.7857,optimizer,1.141573621,23.2455,true,2.5,0.5659336803,0.5011189996,0.7856686614,0.1866627816
alpha1.0_Re2800_Csep2.5_Cnw0.9923_Cmix0.5183_Cjet0.1888_Cturb0.9767,optimizer,1.337750862,16.7494,true,2.5,0.9923199981,0.518341773,0.9767495998,0.1888140087
alpha1.0_Re2800_Csep1.5279_Cnw0.5389_Cmix0.4796_Cjet0.8638_Cturb0.8662,optimizer,1.033285005,17.8171,true,1.527882321,0.5389286899,0.4796204396,0.8661536186,0.8637839694
alpha1.0_Re2800_Csep0.7_Cnw-0.1435_Cmix0.7573_Cjet0.4119_Cturb1.9798,optimizer,1.402836286,15.6776,true,0.7,-0.1435332906,0.7572967744,1.979751078,0.4119049386
alpha1.0_Re2800_Csep2.5_Cnw0.4113_Cmix0.5182_Cjet0.5026_Cturb0.68,optimizer,1.228577941,16.3824,true,2.5,0.4112674986,0.5182056779,0.680025754,0.5025525944
alpha1.0_Re2800_Csep0.7_Cnw2_Cmix1_Cjet1.2_Cturb0.5,optimizer,3.135043495,16.7325,true,0.7,2,1,0.5,1.2
alpha1.0_Re2800_Csep1.5967_Cnw0.464_Cmix0.4428_Cjet0.77_Cturb0.8325,optimizer,1.033248219,17.5174,true,1.596724197,0.4640361822,0.4427659383,0.832493557,0.7700388534
