run_id,trial_role,score,cost_seconds,converged,geko_csep,geko_cnw
ffs_Reh3000_geko_default,baseline,0.7424952423,124.2030,true,1.75,0.5
ffs_Reh3000_Csep0.9684_Cnw0.6806,optimizer,0.6610985707,120.8557,true,0.9683568279,0.6805647925
ffs_Reh3000_Csep1.8684_Cnw-1.3194,optimizer,1.494567961,118.3235,true,1.868356828,-1.319435207
ffs_Reh3000_Csep2.3184_Cnw1.6806,optimizer,1.364123327,128.6092,true,2.318356828,1.680564793
ffs_Reh3000_Csep1.4184_Cnw-0.3194,optimizer,0.9968996344,136.3315,true,1.418356828,-0.3194352075
ffs_Reh3000_Csep1.6434_Cnw-1.8194,optimizer,1.620712742,118.4543,true,1.643356828,-1.819435207
ffs_Reh3000_Csep0.7434_Cnw0.1806,optimizer,0.6927797888,127.2369,true,0.7433568279,0.1805647925
ffs_Reh3000_Csep2.0934_Cnw1.1806,optimizer,1.098295742,128.9830,true,2.093356828,1.180564793
ffs_Reh3000_Csep1.1934_Cnw-0.8194,optimizer,1.101507923,132.4635,true,1.193356828,-0.8194352075
ffs_Reh3000_Csep1.3059_Cnw1.9306,optimizer,1.138973511,118.2857,true,1.305856828,1.930564793
ffs_Reh3000_Csep2.2059_Cnw-0.0694,optimizer,1.095046567,119.5732,true,2.205856828,-0.06943520745
ffs_Reh3000_Csep0.8559_Cnw0.9306,optimizer,0.7119839778,134.6618,true,0.8558568279,0.9305647925
ffs_Reh3000_Csep1.7559_Cnw-1.0694,optimizer,1.350794925,119.7972,true,1.755856828,-1.069435207
ffs_Reh3000_Csep1.5309_Cnw1.4306,optimizer,1.040270007,117.1636,true,1.530856828,1.430564793
ffs_Reh3000_Csep2.4309_Cnw-0.5694,optimizer,1.368091084,130.1251,true,2.430856828,-0.5694352075
ffs_Reh3000_Csep1.9809_Cnw-1.5694,optimizer,1.63962268,134.5011,true,1.980856828,-1.569435207
ffs_Reh3000_Csep1.0809_Cnw0.4306,optimizer,0.661203628,118.5895,true,1.080856828,0.4305647925
ffs_Reh3000_Csep0.9272_Cnw0.39,optimizer,0.6323410993,120.9263,true,0.9272042294,0.3899516673
ffs_Reh3000_Csep0.8851_Cnw0.4588,optimizer,0.6063534132,136.5227,true,0.8850507714,0.4587896264
ffs_Reh3000_Csep0.8321_Cnw0.5141,optimizer,0.5968154846,135.0895,true,0.8321320548,0.5140860116
ffs_Reh3000_Csep0.7_Cnw-2,optimizer,1.210666355,136.4802,true,0.7,-2
ffs_Reh3000_Csep0.7_Cnw2,optimizer,1.193078913,127.9988,true,0.7,2
